learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected
14300.0,0.41402,2.2893840157323427E-9,14300.0,85.03496503496504,70.06666285840384,70.26125625347416,69.57634347455219,85.03360012684996,85.03505861361964,85.03214169011017,165.0,3320.0,0.0
14400.0,0.416776,2.3046246584918776E-9,14400.0,84.92361111111111,69.84344101787453,70.01795332136444,69.3404886315492,84.92213323649803,84.92407871888868,84.92018784324146,50.0,3320.0,2.0
14500.0,0.419385,2.319052393237751E-9,14500.0,84.88275862068966,69.7615080703875,69.91077556623199,69.24372106075488,84.88109390451358,84.88289922387602,84.87928866194187,84.0,3320.0,1.0
14600.0,0.421879,2.3328441795375626E-9,14600.0,84.91095890410959,69.8178954155234,69.98228641504292,69.31327482936342,84.90944604823201,84.91165635899512,84.90723585253785,184.0,3320.0,0.0
14700.0,0.424579,2.347775143053798E-9,14700.0,84.92517006802721,69.84664788885713,70.00135372952484,69.36264343978985,84.92389428800206,84.9261754099476,84.92161328859535,65.0,3320.0,1.0
14800.0,0.426902,2.3606213016642478E-9,14800.0,84.91216216216216,69.82096252504387,69.93807215939688,69.34797529169528,84.9109662232367,84.91296803652968,84.90896450432652,165.0,3320.0,0.0
14900.0,0.429191,2.3732794407341227E-9,14900.0,84.95302013422818,69.90367550883101,69.97857525441886,69.48414318769565,84.952341639726,84.95407992914046,84.95060342144615,265.0,3320.0,0.0
15000.0,0.431723,2.387281366520459E-9,15000.0,84.92666666666666,69.85068555354016,69.93351063829786,69.42115228563699,84.925916918962,84.92787953978393,84.9239543888474,46.0,3320.0,1.0
15100.0,0.434131,2.400597573982346E-9,15100.0,84.95364238410596,69.90440997346268,69.9907541936336,69.46646956054295,84.95279867446007,84.95487641320514,84.95072103734289,146.0,3320.0,0.0
15200.0,0.436483,2.4136041022009333E-9,15200.0,85.01315789473685,70.02340947183245,70.11675193493376,69.58611481975969,85.01229163662119,85.0143722943723,85.01021108071241,246.0,3320.0,0.0
15300.0,0.438795,2.426389430960021E-9,15300.0,85.05228758169935,70.10152311502567,70.17086213642887,69.66038737065536,85.05136812344708,85.05353809194101,85.049198265675,346.0,3320.0,0.0
15400.0,0.441078,2.439014390110971E-9,15400.0,85.09740259740259,70.19151716178509,70.25275437459494,69.74690218824149,85.09646939087267,85.0989207332979,85.09401818966913,446.0,3320.0,0.0
15500.0,0.44348,2.452297417653933E-9,15500.0,85.14838709677419,70.29454266766312,70.35415325177077,69.90062761506276,85.14789057092604,85.14980201707593,85.14597921059067,546.0,3320.0,0.0
15600.0,0.445895,2.4656523350212323E-9,15600.0,85.17307692307692,70.34329834059301,70.40685772773796,69.91415192507804,85.17218374922302,85.17416028285743,85.17020730732054,646.0,3320.0,0.0
15700.0,0.448601,2.4806164784563926E-9,15700.0,85.18471337579618,70.3666178979292,70.4372140315201,69.9366679591573,85.183765811767,85.18557026693475,85.18196143304391,54.0,3320.0,1.0
15800.0,0.450946,2.4935842967695674E-9,15800.0,85.19620253164557,70.38927745741066,70.48207975769813,69.94345926497044,85.19506770141825,85.19690440568563,85.19323107634176,154.0,3320.0,0.0
15900.0,0.453547,2.5079677916235407E-9,15900.0,85.22012578616352,70.43751948975657,70.51442910915935,70.01403598315683,85.2192056328423,85.2209667449083,85.21744459356245,13.0,3320.0,1.0
16000.0,0.45591,2.5210351496934906E-9,16000.0,85.1875,70.37218674654467,70.4378196332793,69.95055154050971,85.18662568558354,85.18858540160197,85.1846660597274,113.0,3320.0,0.0
16100.0,0.458247,2.5339587281147654E-9,16100.0,85.23602484472049,70.4696344903792,70.5379276152702,70.07427923958201,85.23541791378177,85.23737315275687,85.23346276450609,213.0,3320.0,0.0
16200.0,0.46063,2.547136685914465E-9,16200.0,85.29012345679013,70.577780487619,70.64547918206455,70.17895132023526,85.28943493797476,85.29131097560976,85.2875589828673,313.0,3320.0,0.0
16300.0,0.463503,2.563024337093037E-9,16300.0,85.1717791411043,70.34128104984538,70.39078770060027,69.95649471721566,85.17127631271313,85.17323546019198,85.16931725536048,21.0,3320.0,2.0
16400.0,0.466263,2.578287099798522E-9,16400.0,85.10365853658537,70.20525395095771,70.28342050845397,69.8320572980983,85.10325380840517,85.10510862532801,85.1013990723299,32.0,3320.0,2.0
16500.0,0.468816,2.5924051553010956E-9,16500.0,85.06666666666666,70.13084462104457,70.20916455084027,69.74088173891685,85.06617362576802,85.06839960487899,85.06394776314808,77.0,3320.0,1.0
16600.0,0.471442,2.6069268998172564E-9,16600.0,85.02409638554217,70.04612874108193,70.08423586040917,69.67922917428955,85.02380574087833,85.02583754636102,85.02177403249873,88.0,3320.0,1.0
16700.0,0.474106,2.621658783819942E-9,16700.0,84.9880239520958,69.97414874675998,70.00119660165129,69.61580414495212,84.98777927760082,84.98968110577417,84.9858775345406,32.0,3320.0,1.0
16800.0,0.476422,2.6344662325249794E-9,16800.0,84.98809523809524,69.97454622515042,69.99762074708542,69.62909441233141,84.9878930181265,84.98955430254559,84.98623179865211,132.0,3320.0,0.0
16900.0,0.479023,2.6488497273789528E-9,16900.0,84.99408284023669,69.98632835322617,70.03072559678563,69.62510480297041,84.99368276591542,84.99526100644157,84.99210458399953,90.0,3320.0,1.0
17000.0,0.48159,2.6630452026923512E-9,17000.0,85.03529411764706,70.06864114343769,70.11629272876775,69.6998570747975,85.03479003531794,85.03632638034459,85.03325374580434,190.0,3320.0,0.0
17100.0,0.483929,2.6759798410866012E-9,17100.0,85.046783625731,70.09196511932433,70.13896998715403,69.7468054898249,85.04646802834208,85.04790280001477,85.04503330507819,290.0,3320.0,0.0
17200.0,0.486261,2.6888757695754387E-9,17200.0,85.07558139534885,70.14960085120734,70.17197304206368,69.81065506291898,85.07532429588505,85.07680668109947,85.07384196232812,390.0,3320.0,0.0
17300.0,0.488701,2.7023689366049256E-9,17300.0,85.08670520231215,70.17186682439566,70.17341040462428,69.83161833489243,85.08638738934107,85.08774926700289,85.08502555527382,490.0,3320.0,0.0
17400.0,0.49138,2.7171837704049235E-9,17400.0,85.0632183908046,70.12436376216777,70.15045365797633,69.75797067721666,85.06273809147751,85.0644747351932,85.06100151866967,87.0,3320.0,1.0
17500.0,0.493848,2.73083177705606E-9,17500.0,85.07428571428571,70.14640383815754,70.18264840182648,69.786003470214,85.07397259014186,85.07609847021615,85.07184681630784,187.0,3320.0,0.0
17600.0,0.496187,2.74376641545031E-9,17600.0,85.06818181818183,70.1343767085331,70.177031320926,69.79310344827586,85.06817480575819,85.07053621909003,85.06581352352035,287.0,3320.0,0.0
17700.0,0.498526,2.75670105384456E-9,17700.0,85.08474576271186,70.16739698702202,70.20652296580522,69.82512287118527,85.08479616609151,85.0873677548239,85.08222473279625,387.0,3320.0,0.0
17800.0,0.500929,2.7699896113740094E-9,17800.0,85.11797752808988,70.23408665419572,70.28270136863361,69.90456714383093,85.11809889488188,85.12050061447225,85.11569731081926,487.0,3320.0,0.0
17900.0,0.503243,2.782786000106072E-9,17900.0,85.15083798882681,70.3003667874926,70.34475064152626,70.01015457520026,85.15138504974868,85.1536584280808,85.14911179279976,587.0,3320.0,0.0
18000.0,0.505626,2.7959639579057716E-9,18000.0,85.19444444444444,70.38748064907975,70.46764184397162,70.0897867564534,85.19483562546007,85.19704161641317,85.19262974874265,687.0,3320.0,0.0
18100.0,0.507925,2.8086773968405215E-9,18100.0,85.20994475138122,70.41867377987172,70.52086774584298,70.13276804641303,85.21036038959123,85.21236286344411,85.20835800985162,787.0,3320.0,0.0
18200.0,0.510746,2.8242774887217436E-9,18200.0,85.1923076923077,70.38355103789262,70.49162378188986,70.1020634568449,85.19256626581763,85.19418662625444,85.1909459670169,79.0,3320.0,1.0
18300.0,0.513132,2.8374720364809058E-9,18300.0,85.17486338797814,70.34845603344677,70.47556861464795,70.04526885282102,85.17481815822586,85.17627677155598,85.17335959485138,179.0,3320.0,0.0
18400.0,0.515508,2.850611284375193E-9,18400.0,85.20108695652175,70.40069464719232,70.54942677914775,70.08021096582794,85.20084665676355,85.20226308124509,85.19943027937519,279.0,3320.0,0.0
18500.0,0.518154,2.8652436286211037E-9,18500.0,85.21621621621621,70.43123741380835,70.59455972476076,70.13540074252019,85.21619683365259,85.21760393838672,85.21478977538565,21.0,3320.0,1.0
18600.0,0.520521,2.8783331066370033E-9,18600.0,85.15591397849462,70.31102609037978,70.50213675213676,70.0347297590623,85.15585470780798,85.15672968218841,85.15497975140785,121.0,3320.0,0.0
18700.0,0.523252,2.893435499734351E-9,18700.0,85.11229946524064,70.22394497954599,70.43330501274426,69.9546729980574,85.1122046485715,85.11284648939599,85.11156281742727,42.0,3320.0,1.0
18800.0,0.526071,2.9090245316425984E-9,18800.0,85.07446808510637,70.14845474816677,70.3758445945946,69.8959339126703,85.07443061989251,85.07495143183796,85.07390981432361,42.0,3320.0,2.0
18900.0,0.528687,2.9234909762938843E-9,18900.0,85.09523809523809,70.18975181838633,70.39411455596426,69.91991457554725,85.09517479695943,85.0959488272921,85.09440078070772,110.0,3320.0,1.0
19000.0,0.5311,2.936834833688209E-9,19000.0,85.12105263157895,70.24101052803273,70.45668303898005,69.94471613863493,85.12086506493563,85.12189423522865,85.11983591952877,210.0,3320.0,0.0
19100.0,0.53337,2.9493879030148215E-9,19100.0,85.1413612565445,70.28159148492688,70.5050924963625,69.9904832399281,85.14127742428023,85.14251049944536,85.14004438483056,310.0,3320.0,0.0
19200.0,0.536428,2.96629860169358E-9,19200.0,85.06770833333334,70.13434531407997,70.36998759818108,69.84644509886412,85.0676294962025,85.06879487530827,85.06646414902595,78.0,3320.0,3.0
19300.0,0.538884,2.9798802485068665E-9,19300.0,85.06217616580311,70.12340908827316,70.35170711641298,69.84625039221838,85.06215658665381,85.06325438345115,85.06105881819165,178.0,3320.0,0.0
19400.0,0.54126,2.9930194964011538E-9,19400.0,85.07731958762886,70.15395527609284,70.38060159607119,69.90018714909544,85.07742521870274,85.07838431013471,85.07646614889426,278.0,3320.0,0.0
19500.0,0.543576,3.005826945106191E-9,19500.0,85.08717948717948,70.17378794260677,70.39299531663613,69.92761116856256,85.08725127388868,85.08803083604046,85.08647172602116,378.0,3320.0,0.0
19600.0,0.546526,3.0221404052443E-9,19600.0,85.01530612244898,70.02987703446784,70.23109669572267,69.76839938239834,85.0153076874929,85.01618547987641,85.0144299132356,14.0,3320.0,3.0
19700.0,0.548851,3.034997623827725E-9,19700.0,84.95939086294416,69.91816534631357,70.11899959661153,69.66625716625717,84.95941580828459,84.96018278524487,84.95864884517195,114.0,3320.0,0.0
19800.0,0.551234,3.0481755816274248E-9,19800.0,84.98484848484848,69.96927229273949,70.17156616835557,69.73737785016286,84.98493617588065,84.98555818467948,84.98431417618673,214.0,3320.0,0.0
19900.0,0.55385,3.0626420262787107E-9,19900.0,84.93467336683416,69.86880134230958,70.05892339958055,69.61897040940414,84.93462933830216,84.93521370304111,84.93404498160415,35.0,3320.0,1.0
20000.0,0.556366,3.076555472281247E-9,20000.0,84.95,69.89948347513645,70.09735744089014,69.65725806451614,84.95002134950182,84.95066445094348,84.94937825779702,135.0,3320.0,0.0
20100.0,0.55875,3.089738960067434E-9,20100.0,84.96517412935324,69.9298528578516,70.11767032532384,69.68906720160483,84.96517638183765,84.96576836996354,84.96458440196089,235.0,3320.0,0.0
20200.0,0.56168,3.105941820475793E-9,20200.0,84.91584158415841,69.83112421159454,70.0245941957698,69.58778321189739,84.91587855716874,84.91659240567384,84.91516472066543,109.0,3320.0,1.0
20300.0,0.564333,3.1206128746271162E-9,20300.0,84.88177339901478,69.76323451752314,69.94712103407757,69.54450729383746,84.8818490261544,84.88231882309039,84.88137923441873,60.0,3320.0,1.0
20400.0,0.566692,3.133658112751116E-9,20400.0,84.88235294117648,69.7644353199662,69.95908825248395,69.54675619630692,84.88236853860467,84.8827105285273,84.88202655143776,160.0,3320.0,0.0
20500.0,0.569358,3.1484010567267766E-9,20500.0,84.86341463414634,69.72651461134043,69.8913254414904,69.5036855036855,84.86341675643703,84.863792235043,84.86304128115366,39.0,3320.0,1.0
20600.0,0.571705,3.1613799350129263E-9,20600.0,84.88349514563107,69.76651608523674,69.93337839142609,69.53033268101763,84.8834954527902,84.88405773494658,84.88293317808302,139.0,3320.0,0.0
20700.0,0.574121,3.1747403823667132E-9,20700.0,84.92270531400966,69.84488253167756,69.99326987789635,69.60459680560966,84.92268920468442,84.92329315188647,84.92208526607247,239.0,3320.0,0.0
20800.0,0.57643,3.187509121166338E-9,20800.0,84.95192307692308,69.90343210342982,70.03924571647363,69.67641929858553,84.95194937422285,84.95247741607976,84.95142133893022,339.0,3320.0,0.0
20900.0,0.578792,3.2005709492498003E-9,20900.0,84.98564593301435,69.97073749233566,70.10574449842811,69.73379629629629,84.98567888260882,84.98638373126315,84.98497404564596,439.0,3320.0,0.0
21000.0,0.581445,3.2152420034011235E-9,21000.0,84.9952380952381,69.98998786429232,70.10720045536476,69.76007677543186,84.99528739653329,84.9959357428578,84.99463906009981,49.0,3320.0,1.0
21100.0,0.583773,3.228115811944011E-9,21100.0,85.01421800947867,70.02798362132462,70.13318220459053,69.8051948051948,85.01432465655093,85.01500481591697,85.01364450806798,149.0,3320.0,0.0
21200.0,0.586184,3.24144860936536E-9,21200.0,85.00943396226415,70.01843244999785,70.1484125493143,69.79661661281125,85.0095178488535,85.01014851305379,85.00888719401054,249.0,3320.0,0.0
21300.0,0.5885,3.2542560580703974E-9,21300.0,85.0093896713615,70.01821630453153,70.14492753623188,69.78042778724209,85.00936759553659,85.01000670452333,85.00872849615946,349.0,3320.0,0.0
21400.0,0.59079,3.26691972712676E-9,21400.0,85.02336448598132,70.04618740158898,70.18604651162792,69.80972117558403,85.02332635335577,85.02391692609386,85.02273578882182,449.0,3320.0,0.0
21500.0,0.593474,3.2817622108591956E-9,21500.0,85.00930232558139,70.01811793608867,70.13528539659005,69.78815148106486,85.00928936811611,85.00985059356898,85.0087281500735,85.0,3320.0,1.0
21600.0,0.596273,3.297240643037693E-9,21600.0,84.93981481481482,69.87903723003606,69.99907774601127,69.6406906206253,84.93979556439207,84.94047182804981,84.93911931150255,105.0,3320.0,1.0
21700.0,0.599015,3.312403865986403E-9,21700.0,84.90783410138249,69.8149097454015,69.94033960532353,69.56885337297899,84.90787137025009,84.90882222918688,84.90692053260962,51.0,3320.0,1.0
21800.0,0.602328,3.3307247112194726E-9,21800.0,84.80733944954129,69.61413465935995,69.731310546518,69.38435940099833,84.80740484272363,84.80813611475632,84.80667358330183,15.0,3320.0,4.0
21900.0,0.604972,3.345345995492408E-9,21900.0,84.81278538812785,69.6250316888091,69.72786019841631,69.39639308060362,84.81285033435914,84.81357505647944,84.81212562462409,115.0,3320.0,0.0
22000.0,0.608094,3.362610613306366E-9,22000.0,84.80909090909091,69.61748754010785,69.7063089195069,69.37036018696729,84.80902225741269,84.80974378190862,84.80830074519349,35.0,3320.0,1.0
22100.0,0.611669,3.382380314999159E-9,22100.0,84.80995475113122,69.6194287974156,69.72129521060701,69.39277899343546,84.80995402438228,84.81052093847536,84.80938711786818,135.0,3320.0,0.0
22200.0,0.614031,3.3954421430826213E-9,22200.0,84.7972972972973,69.59431474679754,69.70377019748655,69.38775510204083,84.7973111560896,84.79766066048605,84.79696165457422,235.0,3320.0,0.0
22300.0,0.616992,3.411816433072093E-9,22300.0,84.78923766816143,69.57827957629279,69.68992940755963,69.37522571325387,84.78919575503356,84.78936365486413,84.78902785586794,14.0,3320.0,1.0
22400.0,0.620047,3.428710541791389E-9,22400.0,84.70535714285714,69.41060089229444,69.50600801068092,69.22109424130805,84.70533586006283,84.70543767478958,84.70523404558084,15.0,3320.0,3.0
22500.0,0.622659,3.4431548664967247E-9,22500.0,84.6888888888889,69.37767083401883,69.48356807511736,69.19431279620854,84.68889585329708,84.6890311152195,84.68876059180673,15.0,3320.0,1.0
22600.0,0.625163,3.457001952661411E-9,22600.0,84.6637168141593,69.32735868224536,69.42753814942225,69.1472316183016,84.66370594510754,84.66377815579946,84.66363373453878,115.0,3320.0,0.0
22700.0,0.627824,3.471717246704634E-9,22700.0,84.6784140969163,69.35675397781631,69.44566458754282,69.17759659695143,84.67840337019254,84.67847497641394,84.67833176409225,19.0,3320.0,1.0
22800.0,0.630221,3.4849726243151584E-9,22800.0,84.6359649122807,69.27191421934702,69.3498993787733,69.10934744268079,84.63596044108324,84.63597176787152,84.63594911429799,119.0,3320.0,0.0
22900.0,0.632574,3.497984682520233E-9,22900.0,84.64192139737992,69.28383857751832,69.35610351137058,69.12203687445128,84.64192047781879,84.64191691064055,84.64192404499735,219.0,3320.0,0.0
23000.0,0.635521,3.5142815526988795E-9,23000.0,84.65652173913043,69.31304626271036,69.37429488848389,69.15748994930956,84.65652955165687,84.65652863447075,84.656530468843,319.0,3320.0,0.0
23100.0,0.637914,3.527514810363454E-9,23100.0,84.68831168831169,69.37660960324264,69.42427385892117,69.21135097493037,84.6883205333056,84.68834770621416,84.68829336041448,419.0,3320.0,0.0
23200.0,0.640292,3.540665118230716E-9,23200.0,84.71120689655173,69.42241106620789,69.48292179299665,69.2501083658431,84.71122113974666,84.71123958396626,84.71120269553509,519.0,3320.0,0.0
23300.0,0.642851,3.554816353652215E-9,23300.0,84.74248927038627,69.48498258778253,69.55553652479233,69.30846930846931,84.74250678079731,84.74251663610563,84.74249692549127,619.0,3320.0,0.0
23400.0,0.645203,3.5678228818708023E-9,23400.0,84.78205128205128,69.56407232605623,69.64711899079441,69.3730110948654,84.78204645359848,84.78207503849578,84.78201786872046,719.0,3320.0,0.0
23500.0,0.647512,3.580591620670427E-9,23500.0,84.80851063829788,69.61699200767723,69.70468431771894,69.42969686590169,84.80851415662485,84.8085534876437,84.80847482564249,819.0,3320.0,0.0
23600.0,0.649877,3.593670038713352E-9,23600.0,84.85593220338983,69.71183547597039,69.8116394965791,69.52592087312415,84.85593576178125,84.85597481332165,84.85589671027678,919.0,3320.0,0.0
23700.0,0.653399,3.6131466511223077E-9,23700.0,84.87763713080169,69.75526047703659,69.84941532766888,69.5703854644252,84.87764812164897,84.87767792686749,84.87761831645138,1019.0,3320.0,0.0
23800.0,0.656725,3.6315393861797148E-9,23800.0,84.92016806722688,69.84029396496155,69.9313002680965,69.64391440412754,84.92016781973945,84.92021750854653,84.92011813099052,1119.0,3320.0,0.0
23900.0,0.660083,3.6501090808047214E-9,23900.0,84.94142259414225,69.88281608395245,69.94572025052192,69.69518356348938,84.94144339886566,84.94150371355869,84.94138308425828,1219.0,3320.0,0.0
24000.0,0.662438,3.663132198982771E-9,24000.0,84.98750000000001,69.97495120929574,70.03991352070514,69.78109536190557,84.98751071378788,84.98758299726462,84.98743843043411,1319.0,3320.0,0.0
24100.0,0.664741,3.675867757863471E-9,24100.0,85.02074688796681,70.04144425851221,70.10351966873706,69.84630805212161,85.02074576553504,85.02080316786986,85.02068836327774,1419.0,3320.0,0.0
24200.0,0.667292,3.6899747533930697E-9,24200.0,85.04958677685951,70.09915394794605,70.16328550222664,69.92018623212505,85.04962485281054,85.04969188322194,85.04955782250478,1519.0,3320.0,0.0
24300.0,0.670404,3.707184071342153E-9,24300.0,85.09053497942386,70.18109096625881,70.24229979466119,69.99088876004308,85.09059789703493,85.0906103765561,85.09058541751743,1619.0,3320.0,0.0
24400.0,0.673377,3.723624721169474E-9,24400.0,85.0655737704918,70.13117623785135,70.19222903885479,69.9290311932662,85.06565596963313,85.065650315397,85.06566162387003,43.0,3320.0,2.0
24500.0,0.675835,3.7372174279557356E-9,24500.0,85.08571428571429,70.17145143045789,70.22247575584711,69.99014454664915,85.08581736796425,85.08587628773715,85.08575844827295,143.0,3320.0,0.0
24600.0,0.678343,3.751086634066372E-9,24600.0,85.11382113821139,70.22767533710453,70.25666016894088,70.04498977505114,85.11397182065912,85.11405862530215,85.11388501619315,243.0,3320.0,0.0
24700.0,0.680775,3.764535561203959E-9,24700.0,85.1417004048583,70.28342418980215,70.32904842752042,70.10670359208277,85.14184526867557,85.14194710781948,85.14174342977525,343.0,3320.0,0.0
24800.0,0.683367,3.778869286179545E-9,24800.0,85.16129032258064,70.32256037895966,70.3488840544678,70.14198782961459,85.16139727257901,85.16153630906594,85.16125823654608,443.0,3320.0,0.0
24900.0,0.68616,3.794314538439117E-9,24900.0,85.18875502008032,70.37751004016064,70.42976266837717,70.18111254851229,85.188886238743,85.18901745780991,85.18875502008032,543.0,3320.0,0.0
25000.0,0.68851,3.80731000668473E-9,25000.0,85.21600000000001,70.43189554180057,70.48866176940275,70.20796388844109,85.21607804349924,85.21630027322482,85.21585581493272,643.0,3320.0,0.0
25100.0,0.69089,3.8204713745249665E-9,25100.0,85.23107569721115,70.462044121771,70.5255625347857,70.2368526696106,85.23112954312646,85.23132717162841,85.23093191554099,743.0,3320.0,0.0
25200.0,0.693485,3.8348216894600145E-9,25200.0,85.2063492063492,70.41264231673809,70.4759642036905,70.20222204460076,85.206464859162,85.20666444395664,85.20626527530233,52.0,3320.0,1.0
25300.0,0.695802,3.84763466815154E-9,25300.0,85.20158102766798,70.4031674190076,70.47551454932575,70.20531593187968,85.20168270044019,85.20177509220798,85.20159030887275,152.0,3320.0,0.0
25400.0,0.698611,3.863168400194912E-9,25400.0,85.17716535433071,70.35434063404803,70.43580683156657,70.14747859181732,85.17726202792086,85.17734108922843,85.17718296676007,48.0,3320.0,2.0
25500.0,0.701452,3.878879091805884E-9,25500.0,85.14901960784313,70.29806296810035,70.3677621283255,70.07033905002767,85.14908867391051,85.1490961334702,85.14908121435214,71.0,3320.0,1.0
25600.0,0.704623,3.896414678957729E-9,25600.0,85.12890625,70.25783537300259,70.32041786855852,70.01181567546278,85.12898468968521,85.12895520824466,85.12901417114618,36.0,3320.0,2.0
25700.0,0.707376,3.911638731757802E-9,25700.0,85.15175097276264,70.3035262246148,70.3726708074534,70.06589268904925,85.15182442265461,85.15180909504481,85.15183975026991,136.0,3320.0,0.0
25800.0,0.709971,3.92598904669285E-9,25800.0,85.17829457364341,70.35660624821706,70.42536736272234,70.1273338020467,85.17834540320966,85.17833694738034,85.17835385904066,236.0,3320.0,0.0
25900.0,0.712887,3.942114487290384E-9,25900.0,85.18532818532819,70.37067969213507,70.44369126482822,70.14472455648928,85.18539534034912,85.18539775314784,85.18539292755054,336.0,3320.0,0.0
26000.0,0.716621,3.9627634568346885E-9,26000.0,85.17692307692307,70.35386983566609,70.43344840813194,70.1193983563343,85.17699486438372,85.17697987772408,85.17700985104861,90.0,3320.0,1.0
26100.0,0.719286,3.9775008708238615E-9,26100.0,85.19923371647509,70.3984865528485,70.46410276014987,70.1767930209218,85.19928885084734,85.19929102106083,85.19928668063397,190.0,3320.0,0.0
26200.0,0.721986,3.992431834340097E-9,26200.0,85.20229007633587,70.4045936043453,70.48344118766654,70.17692307692307,85.20233382809714,85.20232018695604,85.2023474692426,290.0,3320.0,0.0
26300.0,0.725114,4.00972963207298E-9,26300.0,85.1787072243346,70.35742730525499,70.4248861911988,70.1256897608829,85.17875433992387,85.17873399626046,85.178774683597,82.0,3320.0,2.0
26400.0,0.727661,4.023814507656629E-9,26400.0,85.18181818181819,70.36366238727993,70.42636830964622,70.14652014652015,85.18189944130324,85.1819204406279,85.18187844198894,182.0,3320.0,0.0
26500.0,0.730187,4.037783253524041E-9,26500.0,85.1811320754717,70.36227427989202,70.42476276547673,70.15957446808511,85.18119014344111,85.18122931999561,85.18115096692264,282.0,3320.0,0.0
26600.0,0.732736,4.051879189080664E-9,26600.0,85.17669172932331,70.35340524652224,70.43784675363622,70.14688067837673,85.17679817672072,85.17686290666134,85.1767334468785,382.0,3320.0,0.0
26700.0,0.735386,4.0665336532725246E-9,26700.0,85.20224719101124,70.40454785302413,70.47967722653917,70.17888142501322,85.20240912834531,85.20244201541234,85.20237624130367,482.0,3320.0,0.0
26800.0,0.739246,4.087879401114254E-9,26800.0,85.22014925373135,70.44034624804851,70.51730554521772,70.22476133203037,85.22032229437201,85.22039496743244,85.22024962143553,582.0,3320.0,0.0
26900.0,0.741756,4.101759667197865E-9,26900.0,85.24907063197026,70.49819866853177,70.5768945573187,70.27047276541545,85.24924001724847,85.24926223044413,85.24921780406439,682.0,3320.0,0.0
27000.0,0.744371,4.116220581862664E-9,27000.0,85.28148148148148,70.56301125739168,70.61520260278023,70.34328358208955,85.28163107430959,85.28166592044593,85.28159622820172,782.0,3320.0,0.0
27100.0,0.747808,4.135227145420183E-9,27100.0,85.24354243542436,70.48712666410898,70.54577594461222,70.25217585360411,85.24366785215346,85.24364568116512,85.24369002315333,52.0,3320.0,2.0
27200.0,0.750267,4.1488253821929325E-9,27200.0,85.27573529411765,70.55151835285734,70.60118916538208,70.32893762038822,85.27587599325315,85.27589268142881,85.27585930508404,152.0,3320.0,0.0
27300.0,0.752651,4.16200886997912E-9,27300.0,85.3003663003663,70.60078751050436,70.66306016521676,70.38594937642979,85.30055299567061,85.30061902250452,85.30048696893893,252.0,3320.0,0.0
27400.0,0.755098,4.175540746914019E-9,27400.0,85.33576642335767,70.67159535064125,70.73774670453717,70.44066799087764,85.33594828909008,85.33594828909008,85.33594828909008,352.0,3320.0,0.0
27500.0,0.758198,4.192683705025252E-9,27500.0,85.37090909090908,70.7418680125276,70.80763369857048,70.52531320975895,85.37106206684581,85.37109321683735,85.371030916877,452.0,3320.0,0.0
27600.0,0.76069,4.206464431352089E-9,27600.0,85.39492753623188,70.78989096390208,70.84267631103074,70.58523058960886,85.39505932072875,85.39511461403843,85.39500402749069,552.0,3320.0,0.0
27700.0,0.762995,4.2192110502057635E-9,27700.0,85.40794223826714,70.81591003624241,70.87686432740111,70.6185941702406,85.40806170975989,85.40813074573892,85.40799267389247,652.0,3320.0,0.0
27800.0,0.765278,4.231836009356714E-9,27800.0,85.431654676259,70.86333423502847,70.9114414996768,70.6691772885284,85.43179952146735,85.43189708263507,85.43170196052247,752.0,3320.0,0.0
27900.0,0.767957,4.246650843156712E-9,27900.0,85.4336917562724,70.86734982928643,70.91325508159176,70.6739789291384,85.43382058181504,85.43400266623193,85.43363849817429,39.0,3320.0,1.0
28000.0,0.770342,4.259839860929387E-9,28000.0,85.44642857142857,70.89278764196231,70.93023255813952,70.69188722669735,85.4465610179502,85.44679820480788,85.44632383240933,139.0,3320.0,0.0
28100.0,0.772717,4.2729735788371865E-9,28100.0,85.48042704626334,70.96082702494736,70.98769821517456,70.77154523963034,85.48057204141642,85.48076076690914,85.48038331675704,239.0,3320.0,0.0
28200.0,0.775247,4.286964444650548E-9,28200.0,85.49290780141844,70.98578816622995,71.01048752834468,70.79734456420871,85.49305913260812,85.49325488959335,85.49286337651935,339.0,3320.0,0.0
28300.0,0.778215,4.303377444545431E-9,28300.0,85.4487632508834,70.8975408914755,70.93039672455174,70.70707070707071,85.44888517258634,85.44898077858416,85.44878956680246,59.0,3320.0,3.0
28400.0,0.780612,4.316632822155956E-9,28400.0,85.44718309859155,70.89439997376714,70.91689536274717,70.69210041128919,85.447307661253,85.44735996040139,85.44725536216863,159.0,3320.0,0.0
28500.0,0.782911,4.329346261090706E-9,28500.0,85.44912280701755,70.89827886290824,70.90028769910882,70.69879177559527,85.44925892671017,85.44932674858133,85.44919110494665,259.0,3320.0,0.0
28600.0,0.785685,4.344686443607016E-9,28600.0,85.41258741258741,70.8252067834793,70.82925464969935,70.62592410054215,85.41271560958754,85.41277795304374,85.41265326622235,59.0,3320.0,2.0
28700.0,0.788231,4.358765789204177E-9,28700.0,85.40069686411151,70.80143966945597,70.81156391501219,70.5820403004985,85.40083123441742,85.40083123441742,85.40083123441742,33.0,3320.0,1.0
