learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
12100.0,1.005395,2.4333779513835906E-9,12100.0,45.11570247933884,1.8618909469038363,-237.6207422470767,-25.183788878416596,57.70200872572455,66.33527402896642,51.057131363879805,1.0,3592.0,100.0,0.0
12200.0,1.012709,2.4513154104351998E-9,12200.0,45.114754098360656,1.8473996875695553,-236.6515837104072,-25.158878504672906,57.697573028982895,66.33775136179096,51.04871886121385,1.0,3592.0,100.0,0.0
12300.0,1.020798,2.47115354364117E-9,12300.0,44.99186991869919,1.8223325131353683,-236.78446988551522,-25.762081784386627,57.66764755866842,66.2782247730553,51.03712712172476,1.0,3592.0,100.0,0.0
12400.0,1.029135,2.4911340263982615E-9,12400.0,45.11290322580645,1.8190827227719202,-235.27093596059117,-25.110294117647058,57.68890460877515,66.34258423133265,51.032289030788256,1.0,3376.0,100.0,0.0
12500.0,1.039344,2.515157250066598E-9,12500.0,45.24,1.8164572199171416,-236.52900688298922,-24.431921468823838,57.71142604340245,66.40996125368223,51.0276965706009,1.0,3376.0,100.0,0.0
12600.0,1.047668,2.535571716725826E-9,12600.0,45.14285714285714,1.7943743937924264,-238.98970083374195,-24.9006143838092,57.687128333632785,66.3633850831529,51.01720928363024,1.0,3592.0,100.0,0.0
12700.0,1.057587,2.559466796616713E-9,12700.0,45.16535433070866,1.7829451372725447,-239.5416869819601,-24.75815120028664,57.68788947498011,66.37753469910037,51.01004046322078,1.0,3592.0,100.0,0.0
12800.0,1.066655,2.580805085599422E-9,12800.0,45.2265625,1.7750042008488152,-240.00969932104744,-24.418811002661947,57.69676764052768,66.41129476227178,51.003994984854096,1.0,3376.0,100.0,0.0
12900.0,1.07605,2.60291285191973E-9,12900.0,45.372093023255815,1.7743955070637867,-240.43478260869563,-23.65327250394807,57.72322326981464,66.48781678918418,51.00024142094976,1.0,3376.0,100.0,0.0
13000.0,1.0859,2.626519395659367E-9,13000.0,45.46153846153846,1.7690732337829973,-240.21113243762008,-23.175816539263376,57.738006025313204,66.5358083252045,50.9950986034377,1.0,3376.0,100.0,0.0
13100.0,1.094379,2.646471684177716E-9,13100.0,45.404580152671755,1.751458891927524,-240.57142857142847,-23.438039351052804,57.722411992674,66.5094354542809,50.98626270035786,1.0,3376.0,100.0,0.0
13200.0,1.1044,2.6706124842166897E-9,13200.0,45.47727272727273,1.7449770382080971,-240.2836879432623,-23.0466746452385,57.73378717125625,66.54883269825925,50.98087086246774,1.0,3592.0,100.0,0.0
