learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
2200.0,0.053825,1.422533661954933E-10,2200.0,79.0909090909091,55.99908171996633,-46.96485623003201,46.009389671361504,77.99959281464633,78.01152517129427,77.98766410769915,1573.0,4112.0,0.0,0.0
2300.0,0.054825,1.4489625270167988E-10,2300.0,78.04347826086956,53.95294994489419,-54.43425076452596,45.048966267682275,76.99752424808892,77.22711267605634,76.76929686043191,1673.0,4112.0,0.0,0.0
2400.0,0.055943,1.478509998155965E-10,2400.0,77.91666666666667,54.07527755212564,-51.42857142857139,45.417095777548916,77.0417462439896,77.1336437254298,76.95006747638327,53.0,4112.0,1.0,0.0
2500.0,0.056939,1.5048331477575833E-10,2500.0,77.88000000000001,53.840534321273914,-48.655913978494546,45.1388888888889,76.93190694995435,77.09313555170094,76.77135131114794,153.0,4112.0,0.0,0.0
2600.0,0.057968,1.5320284499062433E-10,2600.0,78.0,54.14631739924031,-44.81012658227845,45.62737642585552,77.08457584331482,77.24249193348226,76.92730412937667,253.0,4112.0,0.0,0.0
2700.0,0.059262,1.5662274012962978E-10,2700.0,77.33333333333333,52.74171821777591,-46.06205250596658,44.4141689373297,76.39768520915517,76.6386373997438,76.15824337933871,353.0,4112.0,0.0,0.0
2800.0,0.060664,1.6032806701130338E-10,2800.0,77.10714285714285,52.47979835421454,-45.681818181818215,44.30929626411814,76.2560247107503,76.431988290618,76.08086948512481,453.0,4112.0,0.0,0.0
2900.0,0.062034,1.6394882152477902E-10,2900.0,77.65517241379311,53.640407249977194,-41.79431072210069,45.591939546599505,76.8324519336051,76.9862944331281,76.67922305795163,553.0,4112.0,0.0,0.0
3000.0,0.063777,1.6855537270506223E-10,3000.0,78.26666666666667,54.47200796600203,-39.914163090128795,45.62135112593826,77.25025394014366,77.43753256382276,77.06387897812508,653.0,4112.0,0.0,0.0
3100.0,0.064896,1.7151276270548504E-10,3100.0,78.16129032258064,54.59529298551688,-37.32251521298172,46.01275917065391,77.30038462254724,77.37550503768446,77.22540992803495,753.0,4112.0,0.0,0.0
3200.0,0.065917,1.7421114982830154E-10,3200.0,78.25,54.73443061149166,-35.67251461988308,45.70982839313572,77.36730896870438,77.38137262716786,77.35325042130427,853.0,4112.0,0.0,0.0
3300.0,0.066911,1.76838179015451E-10,3300.0,78.06060606060606,54.365913101941345,-36.09022556390972,45.889387144992526,77.18855055986268,77.29640569258507,77.08099599792361,953.0,4112.0,0.0,0.0
3400.0,0.067927,1.7952335170573658E-10,3400.0,78.5,55.50104739226184,-35.37037037037036,47.8229835831549,77.75688533836049,77.86577253604689,77.64830225028764,1053.0,4112.0,0.0,0.0
3500.0,0.068938,1.8219530996349124E-10,3500.0,78.68571428571428,56.09106554926192,-32.97682709447421,48.79890185312284,78.04749215490014,78.10394877821814,77.99111709078849,1153.0,4112.0,0.0,0.0
3600.0,0.069946,1.8485933956172732E-10,3600.0,79.19444444444444,56.837019891084076,-31.634446397188086,48.90859481582538,78.42103124422663,78.4925712374466,78.34962153875635,1253.0,4112.0,0.0,0.0
3700.0,0.070934,1.8747051142983967E-10,3700.0,79.37837837837837,56.949477586767436,-29.54159592529708,48.619528619528616,78.48101745160477,78.60320284697508,78.35921133085412,1353.0,4112.0,0.0,0.0
3800.0,0.071913,1.9005789731939634E-10,3800.0,79.47368421052632,56.86851445210353,-28.92561983471073,48.17275747508305,78.44711099147162,78.63451520014068,78.26059791404344,1453.0,4112.0,0.0,0.0
