learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected
16500.0,0.870852,5.3961469233036015E-9,16500.0,54.733333333333334,9.45128752078957,8.423246689553714,8.658432187843951,54.72779906751667,54.73064621932613,54.72495221191609,15.0,3320.0,5.0
16600.0,0.874379,5.4180016244451175E-9,16600.0,54.70481927710843,9.3941188939316,8.516851198442627,8.605810137352604,54.69927929514827,54.70219492689088,54.69636397419595,26.0,3320.0,3.0
16700.0,0.879474,5.449572280049321E-9,16700.0,54.7125748502994,9.408723799150465,8.6373520173955,8.593183466279918,54.70649025312646,54.709347156668706,54.70363364794171,17.0,3320.0,5.0
16800.0,0.883351,5.473595721026259E-9,16800.0,54.69642857142857,9.37662045402182,8.719117294315167,8.565593464680441,54.690406108656795,54.69321943189931,54.68759307482421,45.0,3320.0,2.0
16900.0,0.886486,5.4930214335521035E-9,16900.0,54.70414201183432,9.388883263854057,8.738674296614219,8.520554493307854,54.696718920405054,54.699843865428186,54.69359433241122,100.0,3320.0,1.0
17000.0,0.89079,5.519690737128255E-9,17000.0,54.7,9.38217243181933,8.734297226831005,8.550053437833988,54.69333504794012,54.69636974504674,54.69030068756062,20.0,3320.0,7.0
17100.0,0.894138,5.5404362827539414E-9,17100.0,54.666666666666664,9.31894394514228,8.681823536341136,8.5525539695647,54.661466340276746,54.66409836424793,54.65883456975222,22.0,3320.0,3.0
17200.0,0.898024,5.564515491326647E-9,17200.0,54.68604651162791,9.354293569571544,8.713984539704839,8.521126760563382,54.67932040719157,54.682273095151416,54.67636803808811,24.0,3320.0,3.0
17300.0,0.901725,5.5874483659863445E-9,17300.0,54.722543352601164,9.428549070632556,8.695652173913047,8.610430521526078,54.71626188611683,54.71897699544645,54.71354704621672,19.0,3320.0,4.0
17400.0,0.905468,5.610641489426292E-9,17400.0,54.7183908045977,9.422660686961363,8.638682745825612,8.67045322823693,54.713356645482236,54.71601811965734,54.71069543021123,25.0,3320.0,4.0
17500.0,0.909238,5.6340019156535435E-9,17500.0,54.70285714285714,9.390345704872791,8.59086715867159,8.61194373991239,54.6972324283897,54.69997526915197,54.69448986268416,15.0,3320.0,4.0
17600.0,0.913586,5.660943860809005E-9,17600.0,54.721590909090914,9.429982267302025,8.664756446991406,8.70661015007447,54.71703580866115,54.71967998775879,54.71439188509662,29.0,3320.0,5.0
17700.0,0.92323,5.720701937874156E-9,17700.0,54.77401129943503,9.53575626073592,8.795716076108013,8.83726227081199,54.76992236415461,54.7725344544786,54.767310522958766,22.0,3320.0,2.0
17800.0,0.934869,5.792821832001206E-9,17800.0,54.741573033707866,9.472246393307076,8.796558360692867,8.806882499434023,54.738084680477016,54.74055151626297,54.73561806701268,25.0,3320.0,4.0
17900.0,0.939706,5.822793816526728E-9,17900.0,54.72625698324022,9.443207596328856,8.759288448547611,8.831139610754859,54.7236915085119,54.72621847533014,54.72116477504676,34.0,3320.0,2.0
18000.0,0.943333,5.845268157621222E-9,18000.0,54.71666666666667,9.423063474258623,8.754057987238342,8.774482372691665,54.71342495478875,54.71579302661493,54.71105708793158,37.0,3320.0,2.0
18100.0,0.947272,5.8696757753690055E-9,18100.0,54.7182320441989,9.424108985019766,8.791453371911881,8.720347477447385,54.71394188996265,54.71638919222514,54.711494806611526,45.0,3320.0,4.0
18200.0,0.952517,5.902175890902675E-9,18200.0,54.708791208791204,9.405762828904757,8.745710173807144,8.715393133997786,54.70472991006091,54.707114447606095,54.702345580377965,19.0,3320.0,5.0
18300.0,0.956143,5.92464403559764E-9,18300.0,54.72131147540984,9.434691691713509,8.78467635402907,8.854911450885506,54.71919400126324,54.72141737281084,54.716970810382726,63.0,3320.0,2.0
18400.0,0.96011,5.949225152532257E-9,18400.0,54.71739130434783,9.424851874118529,8.700416392724089,8.790366721401206,54.714280920251625,54.716595766824085,54.7119662695352,32.0,3320.0,4.0
18500.0,0.96588,5.9849783778190585E-9,18500.0,54.6972972972973,9.385688048344631,8.663905841325198,8.78319547235525,54.69471408414067,54.69699947589098,54.69242888336234,23.0,3320.0,5.0
18600.0,0.970143,6.011393629014489E-9,18600.0,54.6989247311828,9.388734905696381,8.710725893824483,8.779906896178408,54.696203891838756,54.69846387804536,54.69394409237695,19.0,3320.0,3.0
18700.0,0.973756,6.033781220515566E-9,18700.0,54.70588235294118,9.402081306845862,8.73828251266029,8.777598276790544,54.70286010433647,54.70512714645561,54.7005932501071,28.0,3320.0,4.0
18800.0,0.977575,6.057445270319777E-9,18800.0,54.73936170212767,9.465952734663718,8.760454642933748,8.760454642933748,54.73483100384876,54.73726345563055,54.73239876824727,32.0,3320.0,4.0
18900.0,0.981786,6.083538308739659E-9,18900.0,54.74603174603174,9.481152880710026,8.651073373918608,8.826351135273413,54.742414328298864,54.74475502751003,54.740073829239755,33.0,3320.0,2.0
19000.0,0.985136,6.104296247164405E-9,19000.0,54.78421052631579,9.55638328283648,8.732603845745256,8.877810776410687,54.780109371526564,54.782582769327746,54.7776361970599,24.0,3320.0,2.0
19100.0,0.989439,6.130959354341026E-9,19100.0,54.717277486911,9.422702782654076,8.61158072696535,8.746571006541467,54.713194780533456,54.71557630221358,54.71081346615807,17.0,3320.0,5.0
19200.0,0.995029,6.165597227712468E-9,19200.0,54.661458333333336,9.311921130715229,8.455147754758649,8.656873032528857,54.65773636761978,54.66000771857601,54.6554652054239,24.0,3320.0,6.0
19300.0,0.998724,6.188492923974987E-9,19300.0,54.678756476683944,9.349690290866091,8.389191453707596,8.78089477526334,54.67653048642877,54.678580041982094,54.674481084519535,19.0,3320.0,2.0
19400.0,1.002877,6.214226571222142E-9,19400.0,54.654639175257735,9.302530744130182,8.37412769503177,8.763741962248508,54.65287400497846,54.654797918554735,54.65095022684549,23.0,3320.0,5.0
19500.0,1.006235,6.235034080843127E-9,19500.0,54.630769230769225,9.25326207265925,8.33074292819396,8.671415298854122,54.62826495683169,54.630277190071716,54.626252871822054,38.0,3320.0,3.0
19600.0,1.009871,6.257564189533388E-9,19600.0,54.607142857142854,9.205728136725249,8.316158285243203,8.617502054231704,54.60449801599666,54.60651989079517,54.60247629091749,22.0,3320.0,4.0
19700.0,1.013453,6.279759692649042E-9,19700.0,54.63451776649746,9.264507292064293,8.282019704433502,8.796816001632807,54.63375875806008,54.63547968714104,54.63203793738867,29.0,3320.0,3.0
19800.0,1.016594,6.299222583572065E-9,19800.0,54.65151515151515,9.300881508487528,8.321421278333677,8.916615946439446,54.651912675843484,54.653491021082814,54.65033442176399,60.0,3320.0,2.0
19900.0,1.020649,6.324348983665303E-9,19900.0,54.65326633165829,9.304380757964688,8.329947175944733,8.92208316511909,54.65368344280688,54.65528317512358,54.65208380413412,15.0,3320.0,3.0
20000.0,1.024002,6.345125511288638E-9,20000.0,54.665,9.327386815288007,8.414141414141408,8.929288871032542,54.66516350089906,54.66676245241784,54.66356464291322,42.0,3320.0,3.0
20100.0,1.028237,6.371367263297235E-9,20100.0,54.67164179104478,9.341183221887976,8.386123680241326,8.962829736211026,54.67204923355475,54.67361140695637,54.670487149421646,30.0,3320.0,3.0
20200.0,1.032939,6.400502733886237E-9,20200.0,54.66831683168317,9.334296139582868,8.448310337932421,8.948990752709564,54.668613322479096,54.67019441895662,54.667032317451536,19.0,3320.0,7.0
20300.0,1.036605,6.423218734562392E-9,20300.0,54.67487684729064,9.349077920763374,8.420424007166321,9.027091160767252,54.67599202618621,54.67747961177255,54.67450452154181,43.0,3320.0,4.0
20400.0,1.040613,6.44805390387773E-9,20400.0,54.67156862745098,9.342914184794626,8.418342081806491,9.030988686669954,54.672917806847934,54.67439005023387,54.671445642747464,46.0,3320.0,2.0
20500.0,1.04445,6.471829488873476E-9,20500.0,54.678048780487806,9.354736102544399,8.499113649793193,9.000979431929489,54.67883924529452,54.68037917570212,54.677299401620736,38.0,3320.0,4.0
20600.0,1.047632,6.4915464321772204E-9,20600.0,54.66990291262136,9.335949889771925,8.415064731267163,8.897560975609757,54.66953276388929,54.67127795935941,54.66778767983453,55.0,3320.0,2.0
20700.0,1.051268,6.514076540867482E-9,20700.0,54.67632850241546,9.348556967569921,8.378906250000012,8.903777065734534,54.67584670707814,54.6776138456871,54.674079682690646,29.0,3320.0,4.0
20800.0,1.056367,6.545671982069805E-9,20800.0,54.67788461538462,9.353548325657034,8.413484892645497,8.97064503669371,54.678180891046104,54.67969796403036,54.67666390224104,21.0,3320.0,4.0
20900.0,1.060964,6.5741568307081805E-9,20900.0,54.645933014354064,9.290354235889376,8.300280545612841,8.934575847823993,54.64653933102394,54.64797695329358,54.64510178439127,24.0,3320.0,6.0
21000.0,1.064864,6.5983227888743026E-9,21000.0,54.61904761904762,9.23723247727562,8.241864047756598,8.908430510418663,54.620011339417495,54.62144974872156,54.618573005870005,27.0,3320.0,4.0
21100.0,1.069185,6.6250974312424606E-9,21100.0,54.62085308056872,9.241280509857592,8.276654851997327,8.92228669266622,54.62203348642949,54.62344829560293,54.62061875054446,14.0,3320.0,6.0
21200.0,1.072346,6.6446842501560794E-9,21200.0,54.64150943396226,9.282386686621354,8.270533244300305,8.913517097660318,54.642568912189525,54.64397652478502,54.64116137211153,34.0,3320.0,2.0
21300.0,1.075906,6.6667434324820785E-9,21300.0,54.57276995305165,9.14399790337865,8.127611090011406,8.742808639064423,54.573447493245574,54.57497174050895,54.571923331122505,31.0,3320.0,4.0
21400.0,1.079461,6.688771632810429E-9,21400.0,54.598130841121495,9.194056768956392,8.20105820105821,8.769953051643187,54.59847129750172,54.6000219066559,54.59692077641783,24.0,3320.0,3.0
21500.0,1.083138,6.711555793881411E-9,21500.0,54.54883720930233,9.093729410950758,8.088788562829201,8.613111381277475,54.54838625658993,54.55009386192175,54.54667875816256,17.0,3320.0,4.0
21600.0,1.08743,6.738150740663205E-9,21600.0,54.513888888888886,9.024958986640744,8.040059902658173,8.579138364194653,54.51383880285498,54.51533147185761,54.5123462155908,20.0,3320.0,4.0
21700.0,1.090757,6.758766161898767E-9,21700.0,54.48387096774193,8.964987434732038,7.9925477410339845,8.52088543113827,54.483791462900385,54.485218477881844,54.48236452266648,32.0,3320.0,2.0
21800.0,1.094606,6.782616103688871E-9,21800.0,54.467889908256886,8.934099684761476,7.922077922077938,8.532989310726133,54.46838082356701,54.46979188701042,54.46696983323012,26.0,3320.0,3.0
21900.0,1.098551,6.807060899833833E-9,21900.0,54.4337899543379,8.866435252405,7.883319486753429,8.483125458547319,54.43432786673424,54.435492508192155,54.433163275110005,39.0,3320.0,2.0
22000.0,1.101918,6.827924177050586E-9,22000.0,54.39545454545455,8.791843786063682,7.818816611539869,8.357690902447942,54.3970851710495,54.39820253759399,54.39596785040659,62.0,3320.0,2.0
