learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
31600.0,0.3603,1.2736653826302955E-9,31600.0,84.7120253164557,68.6195981166809,-4.138823022203021,63.750281383657246,84.31089940689674,84.35482805443813,84.26701648813503,93.0,2584.0,1.0,1.0
31700.0,0.361301,1.2769386296470962E-9,31700.0,84.6845425867508,68.5645914774177,-4.18454935622318,63.706361665545344,84.28361175491887,84.3315982882854,84.2356798012801,52.0,2536.0,1.0,1.0
31800.0,0.362224,1.2805298922790425E-9,31800.0,84.71069182389938,68.61072816997303,-4.178272980501334,63.727245598328864,84.30654112448848,84.35214128652841,84.260990238051,152.0,2560.0,0.0,1.0
31900.0,0.363283,1.2845188089542922E-9,31900.0,84.67711598746081,68.52955610720028,-4.489097905087661,63.62012503721346,84.26629936222336,84.31849609362776,84.21416721482741,71.0,2584.0,1.0,2.0
32000.0,0.364415,1.2882157373759486E-9,32000.0,84.65,68.4863249107137,-4.778156996587036,63.606727420908356,84.24467202597266,84.29626876438418,84.19313841241672,18.0,2520.0,2.0,1.0
32100.0,0.365349,1.291847866442469E-9,32100.0,84.66355140186917,68.50216942122076,-4.766971696105483,63.592663807129135,84.2526488328935,84.30555069944361,84.19981331671846,118.0,2552.0,0.0,1.0
32200.0,0.366428,1.2953895702958111E-9,32200.0,84.63975155279503,68.44537001705454,-5.010615711252709,63.52776343927439,84.22466063753106,84.2843778401096,84.16502799675337,24.0,2584.0,1.0,2.0
32300.0,0.367334,1.2983634198705359E-9,32300.0,84.64396284829722,68.44832494475533,-4.973544973544939,63.52672990661079,84.22636756929501,84.28967405379407,84.16315610718766,124.0,2584.0,0.0,0.0
32400.0,0.368215,1.3012552095784085E-9,32400.0,84.64197530864197,68.46632634016234,-5.067567567567574,63.60444704505558,84.23520681690918,84.29537357890133,84.17512588304959,224.0,2584.0,0.0,0.0
32500.0,0.369207,1.3050348725583821E-9,32500.0,84.60307692307693,68.39649677799923,-5.148140365622999,63.519720055405706,84.19970931347814,84.25023658864716,84.14924260728665,324.0,2584.0,0.0,6.0
32600.0,0.37035,1.3093401905563145E-9,32600.0,84.51840490797547,68.2189717217648,-5.873715124816412,63.3585015246116,84.11191355017499,84.17713683189385,84.04679126459327,111.0,2584.0,1.0,1.0
32700.0,0.371468,1.3129960248867673E-9,32700.0,84.49235474006116,68.17694206462704,-6.0434964450021065,63.33598438290796,84.09072996160575,84.15319347436667,84.02835910834702,42.0,2536.0,1.0,3.0
32800.0,0.37239,1.3164994368950528E-9,32800.0,84.48780487804878,68.16906977349655,-6.088407005838203,63.31915507173238,84.08656419956674,84.14570603176954,84.0275054446785,142.0,2568.0,0.0,1.0
32900.0,0.373359,1.3201794338723026E-9,32900.0,84.49544072948328,68.18375088705551,-6.292977703688275,63.331176766587596,84.09386987771012,84.15254146899261,84.035280041707,242.0,2584.0,0.0,1.0
33000.0,0.374427,1.3242398264507455E-9,33000.0,84.46969696969697,68.13515401931947,-6.659729448491121,63.26691513761469,84.06920800100501,84.12210180205251,84.01638067466696,342.0,2584.0,0.0,2.0
33100.0,0.375595,1.3280639942321514E-9,33100.0,84.4773413897281,68.13919315486055,-6.663898692132018,63.2422378022607,84.07132411841148,84.12614618299295,84.01657345853889,109.0,2552.0,1.0,0.0
33200.0,0.376505,1.3310509733855725E-9,33200.0,84.5090361445783,68.2157944647833,-6.5244407622204,63.35850669706468,84.10951052330596,84.16214991696314,84.05693693532943,209.0,2584.0,0.0,0.0
33300.0,0.377393,1.3339657398561638E-9,33300.0,84.53453453453453,68.28008254121981,-6.448945845390668,63.45962821058606,84.1415052231956,84.19130413288451,84.09176519049943,309.0,2584.0,0.0,0.0
33400.0,0.378458,1.3374482654035092E-9,33400.0,84.51796407185628,68.23704839779047,-6.464896026353712,63.37818696883852,84.1199217669718,84.1688307956418,84.07106954564642,94.0,2536.0,1.0,1.0
33500.0,0.379642,1.3420623934103384E-9,33500.0,84.5044776119403,68.21540091344498,-6.2640736949846305,63.35592263165325,84.10887127331793,84.15346079409014,84.06432897989492,194.0,2568.0,0.0,2.0
33600.0,0.380779,1.3456368156605297E-9,33600.0,84.49702380952381,68.19519530520854,-6.392973856209181,63.3272317656998,84.09890360294526,84.14613365438954,84.05172654089733,12.0,2048.0,1.0,2.0
33700.0,0.38172,1.3492825337582163E-9,33700.0,84.49851632047478,68.20940576999048,-6.286876907426259,63.35835028407099,84.10574243371505,84.14759280877759,84.06393366609939,112.0,2528.0,0.0,2.0
33800.0,0.382871,1.3530558057957224E-9,33800.0,84.48520710059172,68.17176715765571,-6.261398176291781,63.30044089859334,84.08715562851403,84.13373667658229,84.04062613154696,42.0,2568.0,1.0,2.0
33900.0,0.383796,1.3565801891187825E-9,33900.0,84.52507374631269,68.23327316497769,-6.215833164608195,63.309553783745976,84.11790403109569,84.16499235828483,84.07086836406027,142.0,2584.0,0.0,2.0
34000.0,0.384864,1.360065893580516E-9,34000.0,84.52058823529411,68.22012616557697,-6.387709723064535,63.290786077980044,84.11145049354496,84.16083010201201,84.06212879600679,69.0,2512.0,1.0,1.0
34100.0,0.385801,1.363624363309807E-9,34100.0,84.50146627565982,68.19677330832742,-6.6169053863223875,63.30370781835855,84.09965527065492,84.14641746980512,84.05294501640756,169.0,2552.0,0.0,2.0
34200.0,0.386981,1.3674975890252323E-9,34200.0,84.46198830409357,68.11430535923957,-6.92152917505024,63.21727694331004,84.05861379480515,84.10881675897284,84.00847072528974,39.0,2584.0,2.0,0.0
34300.0,0.388124,1.3719472061428756E-9,34300.0,84.49854227405248,68.21250268011265,-6.895858464012875,63.40422603069723,84.10776084278815,84.158110502715,84.05747139268466,139.0,2584.0,0.0,1.0
34400.0,0.389534,1.3765578737689387E-9,34400.0,84.49127906976744,68.19387283705026,-6.978143172247829,63.361032896092304,84.09828808485574,84.14603214202883,84.05059817645939,80.0,2536.0,1.0,1.0
34500.0,0.390473,1.3796361556483637E-9,34500.0,84.51304347826087,68.22535271050472,-6.8813762752550485,63.36647240315394,84.11417041687842,84.16478692511977,84.06361475334722,180.0,2568.0,0.0,0.0
34600.0,0.391473,1.3827798867391212E-9,34600.0,84.51734104046243,68.23126108683262,-6.968849840255591,63.38095563606534,84.11739323683713,84.17247880785628,84.06237971871793,18.0,2048.0,1.0,1.0
34700.0,0.392349,1.385640760676728E-9,34700.0,84.53025936599423,68.25078872934839,-6.740902763968981,63.37336244541484,84.12700758504938,84.17993120283484,84.0741504712267,118.0,2520.0,0.0,0.0
34800.0,0.393351,1.3889214251604342E-9,34800.0,84.5316091954023,68.2407119946258,-6.805555555555566,63.33356038417002,84.12214216565354,84.17825756732599,84.06610153009369,53.0,2552.0,1.0,1.0
34900.0,0.394253,1.3923301734030244E-9,34900.0,84.50716332378224,68.2035546476811,-6.921099466086678,63.30256549477398,84.10312834077118,84.15153215514417,84.05478017796652,153.0,2584.0,0.0,2.0
35000.0,0.395266,1.3961772703462173E-9,35000.0,84.52571428571429,68.22882774175896,-6.845531663049946,63.301260333378494,84.11588645201881,84.16681935421734,84.06501515584648,253.0,2584.0,0.0,1.0
35100.0,0.39639,1.3998573770125703E-9,35100.0,84.51566951566952,68.20963664627129,-6.9460842188115075,63.269581671960516,84.1060852574253,84.15327650204051,84.05894691070077,69.0,2552.0,1.0,2.0
35200.0,0.397428,1.4032645026842749E-9,35200.0,84.50852272727273,68.19669935576353,-7.047506870828381,63.24728718743682,84.09944351558967,84.14323949937098,84.05569309911415,10.0,2584.0,1.0,3.0
35300.0,0.398349,1.4067622087895865E-9,35300.0,84.52124645892351,68.21834202951187,-7.074270037232981,63.25240433115879,84.11018134549299,84.15238853899199,84.06801646937001,110.0,2584.0,0.0,1.0
35400.0,0.399327,1.4104763853053248E-9,35400.0,84.55649717514125,68.2725649884878,-6.965368812365479,63.25940860215054,84.13727397465357,84.17954686136653,84.09504352342721,210.0,2584.0,0.0,0.0
35500.0,0.400506,1.414341448495785E-9,35500.0,84.54929577464789,68.24532647625365,-6.920077972709479,63.20520560810359,84.12383858914521,84.17018841181971,84.07753978509737,64.0,2568.0,1.0,1.0
35600.0,0.401438,1.4179812309642628E-9,35600.0,84.54775280898876,68.24225713784281,-6.794797126771497,63.1990901792882,84.12226480178275,84.16783217705304,84.07674673899007,164.0,2584.0,0.0,1.0
35700.0,0.402425,1.4217336724201835E-9,35700.0,84.55182072829132,68.23513349457586,-6.879844961240283,63.1547300908605,84.11882969453872,84.16729148940009,84.07042367417249,264.0,2584.0,0.0,3.0
35800.0,0.403451,1.4256046588222183E-9,35800.0,84.55307262569832,68.22798300360304,-6.777370148677346,63.13333333333332,84.11547696814388,84.16832188513807,84.06269836667009,364.0,2584.0,0.0,1.0
35900.0,0.404446,1.4294863595730726E-9,35900.0,84.58217270194986,68.28707749778256,-6.401384083044986,63.19324378241789,84.14492742512057,84.19606306770497,84.09385385828429,464.0,2584.0,0.0,1.0
36000.0,0.405559,1.433116630133655E-9,36000.0,84.56666666666666,68.25012148436637,-6.375646180356104,63.11736590546999,84.1261902162028,84.17241676570852,84.08001441303531,36.0,2504.0,1.0,3.0
36100.0,0.406464,1.4360797053409943E-9,36100.0,84.57617728531855,68.26744741321713,-6.097560975609757,63.125827814569526,84.1347849686055,84.1796529911824,84.08996475014612,136.0,2552.0,0.0,0.0
36200.0,0.407346,1.4389729520512948E-9,36200.0,84.61602209944752,68.33303132098443,-5.733814315549636,63.155805491233885,84.16758864529353,84.21312928705443,84.12209723170236,236.0,2576.0,0.0,0.0
36300.0,0.408375,1.4423505361709326E-9,36300.0,84.60330578512398,68.30527971790798,-5.912450255827165,63.116214610968136,84.15367614912016,84.19845907211437,84.10894083849568,89.0,2584.0,1.0,1.0
36400.0,0.409382,1.445643403049972E-9,36400.0,84.57967032967034,68.25269695416257,-6.145990922844153,63.05292259083729,84.12750239917207,84.17484243051663,84.08021558607719,46.0,2536.0,1.0,2.0
36500.0,0.410395,1.4489642758336329E-9,36500.0,84.56438356164384,68.22060811527118,-6.161673261729759,63.016935801496665,84.11149914249613,84.15968148759629,84.06337193567578,21.0,2568.0,1.0,1.0
36600.0,0.411394,1.452243388113048E-9,36600.0,84.49726775956285,68.08434907246414,-6.7343867569601095,62.83243809773354,84.04298046616603,84.08245924689807,84.003538740551,51.0,2584.0,1.0,1.0
36700.0,0.41229,1.4557203257249458E-9,36700.0,84.5149863760218,68.12138968407649,-6.6829359864839715,62.87562059054089,84.06148369177949,84.1005405838277,84.02246305949154,151.0,2584.0,0.0,1.0
36800.0,0.413369,1.4592530971599945E-9,36800.0,84.50543478260869,68.10109277551415,-6.559521584750554,62.85100006515081,84.05134377824608,84.09061900668232,84.01210522033186,74.0,2552.0,1.0,2.0
36900.0,0.414326,1.4623943488630978E-9,36900.0,84.52032520325203,68.1343797248995,-6.3291139240506205,62.88981288981289,84.06790706145088,84.10511040291372,84.03073661874141,174.0,2584.0,0.0,0.0
37000.0,0.415495,1.4668338911400895E-9,37000.0,84.53243243243243,68.15141621492829,-6.276694521819835,62.87382419721052,84.07629301985334,84.11003321162238,84.04257988654614,274.0,2584.0,0.0,2.0
37100.0,0.416571,1.47092692553997E-9,37100.0,84.53638814016172,68.16695101875412,-6.181750879141213,62.89853197956412,84.08393176553436,84.11361533004676,84.054269144199,374.0,2584.0,0.0,1.0
37200.0,0.417773,1.4756112007631192E-9,37200.0,84.52150537634408,68.12975827147679,-6.236162361623581,62.846818944379926,84.0654249792878,84.09799833194329,84.03287684988425,102.0,2568.0,1.0,1.0
37300.0,0.418994,1.4802507518066296E-9,37300.0,84.54691689008042,68.1740010360134,-6.248847926267273,62.87278582930757,84.08752297955043,84.11953718724716,84.05553313051321,202.0,2584.0,0.0,1.0
