learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),F1 Score for class 5 (percent),F1 Score for class 6 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Precision for class 5 (percent),Precision for class 6 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),Recall for class 5 (percent),Recall for class 6 (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
99300.0,4.834322,5.612247835016911E-8,99300.0,80.54279959718026,62.70982242756368,-106.97375468666301,41.61605173299488,74.0222006149735,66.9150458870085,86.97802838810034,62.33049873592278,82.991452991453,65.93744003070428,64.56614153538385,87.04396632366698,73.4128396215072,62.041373926619826,89.64488977955912,61.889548151528984,77.06349206349206,65.10041682455476,70.20119630233823,87.94896030245746,74.64176224245769,72.61970029239765,84.46525679758308,62.77777777777778,89.9074074074074,66.79626749611197,59.76851851851852,86.1574074074074,11714.0,14520.0,0.0,0.0
99400.0,4.838119,5.6163632230212273E-8,99400.0,80.56136820925553,62.721536375022126,-106.96229648671805,41.61302994591002,74.02314146769638,66.9150458870085,86.99737524655599,62.33049873592278,82.991452991453,65.9247889485802,64.56614153538385,87.04396632366698,73.41166106037427,62.041373926619826,89.66129910042578,61.889548151528984,77.06349206349206,65.07575757575758,70.20119630233823,87.94896030245746,74.64489405525718,72.61970029239765,84.48717948717949,62.77777777777778,89.9074074074074,66.79626749611197,59.76851851851852,86.1574074074074,11814.0,14520.0,0.0,0.0
99500.0,4.84248,5.621089903844726E-8,99500.0,80.55477386934673,62.717587020963464,-107.06335616438369,41.60857099743473,74.02535627747976,66.93687261119744,86.98628010926248,62.33049873592278,82.991452991453,65.9247889485802,64.56614153538385,87.04396632366698,73.41231256391882,62.040641544690125,89.66659200716731,61.889548151528984,77.06349206349206,65.07575757575758,70.20119630233823,87.94896030245746,74.64872489129507,72.67213862289101,84.46155700895144,62.77777777777778,89.9074074074074,66.79626749611197,59.76851851851852,86.1574074074074,11914.0,14520.0,0.0,0.0
99600.0,4.846216,5.625139176845549E-8,99600.0,80.56726907630522,62.728159055275334,-107.0496362858365,41.61563753732921,74.03299895383134,66.93956378445326,86.99789976207639,62.33049873592278,82.991452991453,65.96477794793263,64.56614153538385,87.04396632366698,73.42010605091656,62.046153247460786,89.67423431483759,61.889548151528984,77.06349206349206,65.11715797430084,70.20119630233823,87.94896030245746,74.65621055167213,72.67092069279855,84.47668643328015,62.77777777777778,89.9074074074074,66.83475562451513,59.76851851851852,86.1574074074074,12014.0,14520.0,0.0,0.0
99700.0,4.849782,5.629004194918604E-8,99700.0,80.58375125376128,62.743512242888265,-107.0374331550803,41.627717637125706,74.03695153634048,66.95199731453508,87.01298701298701,62.33049873592278,82.991452991453,65.96477794793263,64.56614153538385,87.04396632366698,73.42360285312647,62.05662725575607,89.68823792201161,61.889548151528984,77.06349206349206,65.11715797430084,70.20119630233823,87.94896030245746,74.6606338356499,72.68586005830903,84.49271005561401,62.77777777777778,89.9074074074074,66.83475562451513,59.76851851851852,86.1574074074074,12114.0,14520.0,0.0,0.0
99800.0,4.853318,5.632836697416171E-8,99800.0,80.58316633266533,62.746183564659134,-107.11842667806759,41.63428812385172,74.04000077291202,66.9751664642573,87.00816629547143,62.33049873592278,82.991452991453,65.96477794793263,64.56614153538385,87.04396632366698,73.42565496002526,62.065352375038806,89.6938775510204,61.889548151528984,77.06349206349206,65.11715797430084,70.20119630233823,87.94896030245746,74.66471367800554,72.72851296043656,84.47861604997597,62.77777777777778,89.9074074074074,66.83475562451513,59.76851851851852,86.1574074074074,12214.0,14520.0,0.0,0.0
99900.0,4.856908,5.636727727949617E-8,99900.0,80.5965965965966,62.75774723223474,-107.09401709401705,41.640824928496144,74.04777974876627,66.97785406287939,87.02079021346266,62.33049873592278,82.991452991453,66.00458365164248,64.56614153538385,87.04396632366698,73.43028509209033,62.071774975751694,89.70321306881507,61.889548151528984,77.06349206349206,65.13381078024878,70.20119630233823,87.94896030245746,74.67574783047493,72.72603300150007,84.49413599688053,62.77777777777778,89.9074074074074,66.89895470383276,59.76851851851852,86.1574074074074,12314.0,14520.0,0.0,0.0
100000.0,4.860902,5.641056634899641E-8,100000.0,80.606,62.77060854761296,-107.1344654491082,41.65814331267674,74.0521511097548,67.00112880973285,87.02669341151056,62.33049873592278,82.991452991453,66.00458365164248,64.56614153538385,87.04396632366698,73.4339914457064,62.087401208740125,89.71353131113904,61.889548151528984,77.06349206349206,65.13381078024878,70.20119630233823,87.94896030245746,74.68080633118151,72.75946608553528,84.4961124177915,62.77777777777778,89.9074074074074,66.89895470383276,59.76851851851852,86.1574074074074,12414.0,14520.0,0.0,0.0
100100.0,4.864471,5.6449256431725275E-8,100100.0,80.6083916083916,62.770923914979846,-107.18326395559818,41.656146678689495,74.05392530630736,67.01179417597328,87.02688955168666,62.33049873592278,82.991452991453,66.00458365164248,64.56614153538385,87.04396632366698,73.43516915401939,62.09044137557541,89.71873510249483,61.889548151528984,77.06349206349206,65.13381078024878,70.20119630233823,87.94896030245746,74.6831971970178,72.7804479912941,84.49186657288658,62.77777777777778,89.9074074074074,66.89895470383276,59.76851851851852,86.1574074074074,12514.0,14528.0,0.0,0.0
100200.0,4.868,5.6487512890663395E-8,100200.0,80.61676646706587,62.77328102681508,-107.23431498079373,41.638871360317324,74.05683723211105,67.00749118377396,87.03549767556417,62.33049873592278,82.991452991453,66.01867733943206,64.56614153538385,87.04396632366698,73.43233316859745,62.078564800494895,89.73178860498334,61.889548151528984,77.06349206349206,65.11278195488723,70.20119630233823,87.94896030245746,74.6920545755051,72.78661770705834,84.49651791852229,62.77777777777778,89.9074074074074,66.95013529184384,59.76851851851852,86.1574074074074,12614.0,14528.0,0.0,0.0
100300.0,4.871524,5.6525715146627674E-8,100300.0,80.6221335992024,62.78670794791138,-107.25101300917042,41.66516597634912,74.06199886626045,67.04154951577631,87.0354989541036,62.33049873592278,82.991452991453,66.01867733943206,64.56614153538385,87.04396632366698,73.436788002383,62.1020951499016,89.73944209207542,61.889548151528984,77.06349206349206,65.11278195488723,70.20119630233823,87.94896030245746,74.6979467211405,72.83464566929135,84.48973497573722,62.77777777777778,89.9074074074074,66.95013529184384,59.76851851851852,86.1574074074074,12714.0,14528.0,0.0,0.0
100400.0,4.875896,5.6573110226955664E-8,100400.0,80.62549800796813,62.78447042286424,-107.33319121722454,41.65566886622677,74.06282618096336,67.04391786464726,87.03794745736671,62.33049873592278,82.991452991453,66.01867733943206,64.56614153538385,87.04396632366698,73.4371609741325,62.09966470112151,89.744483343102,61.889548151528984,77.06349206349206,65.11278195488723,70.20119630233823,87.94896030245746,74.69924400170262,72.84358047016275,84.48988113880065,62.77777777777778,89.9074074074074,66.95013529184384,59.76851851851852,86.1574074074074,12814.0,14528.0,0.0,0.0
100500.0,4.879887,5.6616375040676844E-8,100500.0,80.63980099502488,62.7942047618439,-107.34228473998282,41.649422702054295,74.07006398484612,67.03973372165592,87.05250642427032,62.33049873592278,82.991452991453,66.05818596691387,64.56614153538385,87.04396632366698,73.44058928426406,62.092485549132945,89.7590837907525,61.889548151528984,77.06349206349206,65.12935883014623,70.20119630233823,87.94896030245746,74.71042269402872,72.84358047016275,84.50437838803836,62.77777777777778,89.9074074074074,67.01388888888889,59.76851851851852,86.1574074074074,12914.0,14528.0,0.0,0.0
100600.0,4.883807,5.665887017216946E-8,100600.0,80.64115308151094,62.805862181733204,-107.37940581407739,41.67764734068039,74.07535022150883,67.07899215474659,87.04744237388178,62.33049873592278,82.991452991453,66.05818596691387,64.56614153538385,87.04396632366698,73.44504500181984,62.11800884105324,89.76475052172263,61.889548151528984,77.06349206349206,65.12935883014623,70.20119630233823,87.94896030245746,74.71656764581893,72.90115938106194,84.48981413967054,62.77777777777778,89.9074074074074,67.01388888888889,59.76851851851852,86.1574074074074,13014.0,14528.0,0.0,0.0
100700.0,4.887495,5.669885028567578E-8,100700.0,80.64846077457796,62.807181905203024,-107.44091973600159,41.66791391025833,74.07665152548726,67.08004977187889,87.05431994793858,62.33049873592278,82.991452991453,66.05818596691387,64.56614153538385,87.04396632366698,73.44566547722178,62.11306551962517,89.77403717096433,61.889548151528984,77.06349206349206,65.12935883014623,70.20119630233823,87.94896030245746,74.71857337395758,72.91046794698404,84.49454567071902,62.77777777777778,89.9074074074074,67.01388888888889,59.76851851851852,86.1574074074074,13114.0,14528.0,0.0,0.0
100800.0,4.891508,5.674235359248187E-8,100800.0,80.66567460317461,62.82252498711939,-107.41805023414217,41.672402956932956,74.08653277456911,67.08004977187889,87.07119976146971,62.33049873592278,82.991452991453,66.11037360136545,64.56614153538385,87.04396632366698,73.4520017197427,62.11306551962517,89.78887119408398,61.889548151528984,77.06349206349206,65.1588785046729,70.20119630233823,87.94896030245746,74.73212242991717,72.91046794698404,84.51320866726032,62.77777777777778,89.9074074074074,67.09006928406467,59.76851851851852,86.1574074074074,13214.0,14528.0,0.0,0.0
100900.0,4.895483,5.6785444956686753E-8,100900.0,80.66897918731416,62.84529828944492,-107.41173968524026,41.734376867009196,74.09450105648222,67.14090739898259,87.06509861458166,62.33049873592278,82.991452991453,66.11037360136545,64.56614153538385,87.04396632366698,73.46001235158272,62.16826867843602,89.78974245815338,61.889548151528984,77.06349206349206,65.1588785046729,70.20119630233823,87.94896030245746,74.74004566311743,72.97819734771859,84.50094189892758,62.77777777777778,89.9074074074074,67.09006928406467,59.76851851851852,86.1574074074074,13314.0,14528.0,0.0,0.0
101000.0,4.899318,5.6827018637624045E-8,101000.0,80.67524752475248,62.8440013621269,-107.46173469387756,41.70947318122089,74.09985072309406,67.12971576227392,87.07205763389655,62.33049873592278,82.991452991453,66.14947965941343,64.56614153538385,87.04396632366698,73.4610453872406,62.14643855015885,89.80243998425817,61.889548151528984,77.06349206349206,65.17524235645041,70.20119630233823,87.94896030245746,74.74986341144937,72.98184106436534,84.50280703313632,62.77777777777778,89.9074074074074,67.15328467153284,59.76851851851852,86.1574074074074,13414.0,14528.0,0.0,0.0
101100.0,4.903158,5.686864652153518E-8,101100.0,80.69436201780415,62.856895440068996,-107.46173469387752,41.70947318122089,74.10262446534395,67.12971576227392,87.09175975737995,62.33049873592278,82.991452991453,66.14947965941343,64.56614153538385,87.04396632366698,73.46333504427473,62.14643855015885,89.81846758349705,61.889548151528984,77.06349206349206,65.17524235645041,70.20119630233823,87.94896030245746,74.75313795287072,72.98184106436534,84.52572882308569,62.77777777777778,89.9074074074074,67.15328467153284,59.76851851851852,86.1574074074074,13514.0,14528.0,0.0,0.0
101200.0,4.907174,5.691218235012557E-8,101200.0,80.7005928853755,62.8871540745733,-107.46760144465688,41.79059994635356,74.1121465745573,67.20115416323165,87.08726549825195,62.33049873592278,82.991452991453,66.14947965941343,64.56614153538385,87.04396632366698,73.47344273906603,62.218066633591576,89.8175933636035,61.889548151528984,77.06349206349206,65.17524235645041,70.20119630233823,87.94896030245746,74.76205227870665,73.05193350360712,84.51803666469544,62.77777777777778,89.9074074074074,67.15328467153284,59.76851851851852,86.1574074074074,13614.0,14528.0,0.0,0.0
101300.0,4.912029,5.696481343772675E-8,101300.0,80.70286278381047,62.87524174989869,-107.60407816482565,41.745142448444405,74.10878639069469,67.18176948118844,87.09191590348982,62.33049873592278,82.991452991453,66.13756613756614,64.56614153538385,87.04396632366698,73.46711537077294,62.184841896479384,89.82912554329918,61.889548151528984,77.06349206349206,65.15264333581534,70.20119630233823,87.94896030245746,74.76176504358666,73.05193350360712,84.51658620842376,62.77777777777778,89.9074074074074,67.1527244819647,59.76851851851852,86.1574074074074,13714.0,14528.0,0.0,0.0
101400.0,4.916659,5.701500539150502E-8,101400.0,80.72189349112426,62.89385909391563,-107.58203249442484,41.76249776559615,74.11316592053825,67.19528772088808,87.1095649003403,62.33049873592278,82.991452991453,66.13756613756614,64.56614153538385,87.04396632366698,73.47122413010315,62.19926030426659,89.8434684508234,61.889548151528984,77.06349206349206,65.15264333581534,70.20119630233823,87.94896030245746,74.76642429268523,73.06400322479509,84.53713123092574,62.77777777777778,89.9074074074074,67.1527244819647,59.76851851851852,86.1574074074074,13814.0,14528.0,0.0,0.0
101500.0,4.920419,5.705576602783467E-8,101500.0,80.728078817734,62.917546681966705,-107.60984928889823,41.82775233450307,74.12070826285351,67.25147400209545,87.1072309736193,62.33049873592278,82.991452991453,66.13756613756614,64.56614153538385,87.04396632366698,73.4795396802247,62.25941422594142,89.84152337999937,61.889548151528984,77.06349206349206,65.15264333581534,70.20119630233823,87.94896030245746,74.77316477367609,73.11386072274088,84.53445709991601,62.77777777777778,89.9074074074074,67.1527244819647,59.76851851851852,86.1574074074074,13914.0,14528.0,0.0,0.0
101600.0,4.92424,5.70971879404452E-8,101600.0,80.73917322834646,62.9232482641521,-107.65067911714769,41.81434348239774,74.12876494967982,67.24318550623421,87.11875971343011,62.33049873592278,82.991452991453,66.18921975122502,64.56614153538385,87.04396632366698,73.48363952513695,62.245208396714325,89.85518578756412,61.889548151528984,77.06349206349206,65.1818856718634,70.20119630233823,87.94896030245746,74.78531803220093,73.11386072274088,84.54407674990068,62.77777777777778,89.9074074074074,67.22817764165391,59.76851851851852,86.1574074074074,14014.0,14528.0,0.0,0.0
101700.0,4.928451,5.714283768501545E-8,101700.0,80.75811209439529,62.952138519571044,-107.62864721485397,41.86274509803923,74.13601833154887,67.28082233939966,87.13280676112655,62.33049873592278,82.991452991453,66.18921975122502,64.56614153538385,87.04396632366698,73.49100647260346,62.28536696550676,89.86659585103725,61.889548151528984,77.06349206349206,65.1818856718634,70.20119630233823,87.94896030245746,74.7924526523712,73.14744590675886,84.56043390707451,62.77777777777778,89.9074074074074,67.22817764165391,59.76851851851852,86.1574074074074,14114.0,14528.0,0.0,0.0
101800.0,4.93252,5.718694806512858E-8,101800.0,80.76424361493125,62.96421818518259,-107.65641569459166,41.89317507418398,74.14029622170361,67.30981934373847,87.13436133347456,62.33049873592278,82.991452991453,66.18921975122502,64.56614153538385,87.04396632366698,73.49563165042225,62.3165320286722,89.86780703260344,61.889548151528984,77.06349206349206,65.1818856718634,70.20119630233823,87.94896030245746,74.79637017919157,73.17301269205076,84.5622898095252,62.77777777777778,89.9074074074074,67.22817764165391,59.76851851851852,86.1574074074074,14214.0,14528.0,0.0,0.0
101900.0,4.936338,5.7228337455954804E-8,101900.0,80.77526987242395,62.970194971169434,-107.65316938732232,41.884956539796505,74.14337157065953,67.30568356374808,87.1458147582851,62.33049873592278,82.991452991453,66.20326883336463,64.56614153538385,87.04396632366698,73.50011144138372,62.309442548350404,89.87718587325831,61.889548151528984,77.06349206349206,65.21095484826056,70.20119630233823,87.94896030245746,74.79799051071191,73.17301269205076,84.5755602487387,62.77777777777778,89.9074074074074,67.2262495230828,59.76851851851852,86.1574074074074,14314.0,14528.0,0.0,0.0
102000.0,4.940138,5.72695317160752E-8,102000.0,80.79411764705883,63.01042637705916,-107.63116057233695,41.967591906863774,74.15378603442885,67.3698411725026,87.15590788976972,62.33049873592278,82.991452991453,66.20326883336463,64.56614153538385,87.04396632366698,73.51106558006657,62.37792414263003,89.88538324975862,61.889548151528984,77.06349206349206,65.21095484826056,70.20119630233823,87.94896030245746,74.80784445953118,73.23023596853753,84.58731461398675,62.77777777777778,89.9074074074074,67.2262495230828,59.76851851851852,86.1574074074074,14414.0,14528.0,0.0,0.0
102100.0,4.944409,5.7315831896331566E-8,102100.0,80.79725759059745,63.005800758936445,-107.69067796610172,41.94942855450937,74.15396254378932,67.36648626569999,87.15895208361613,62.33049873592278,82.991452991453,66.20326883336463,64.56614153538385,87.04396632366698,73.51050442631113,62.3671771601437,89.89220215595688,61.889548151528984,77.06349206349206,65.21095484826056,70.20119630233823,87.94896030245746,74.8087848751316,73.23712255772647,84.5870109340008,62.77777777777778,89.9074074074074,67.2262495230828,59.76851851851852,86.1574074074074,14514.0,14528.0,0.0,0.0
102200.0,4.948107,5.7355920415785566E-8,102200.0,80.81311154598826,63.021117709137464,-107.67845795382325,41.956013379510416,74.16527683694336,67.36648626569999,87.1741962692131,62.33049873592278,82.991452991453,66.26731561213029,64.56614153538385,87.04396632366698,73.52009148042217,62.3671771601437,89.90477965733103,61.889548151528984,77.06349206349206,65.2654867256637,70.20119630233823,87.94896030245746,74.82188626702867,73.23712255772647,84.60458997222628,62.77777777777778,89.9074074074074,67.30038022813687,59.76851851851852,86.1574074074074,14614.0,14528.0,0.0,0.0
102300.0,4.951807,5.7396030616429104E-8,102300.0,80.82306940371457,63.05048172916491,-107.68579292822369,42.0220468717676,74.17402794408372,67.42594026323296,87.17543463535787,62.33049873592278,82.991452991453,66.26731561213029,64.56614153538385,87.04396632366698,73.52884669243608,62.42266485589256,89.9105784456795,61.889548151528984,77.06349206349206,65.2654867256637,70.20119630233823,87.94896030245746,74.83063175097637,73.30114290777,84.60178800981653,62.77777777777778,89.9074074074074,67.30038022813687,59.76851851851852,86.1574074074074,14714.0,14528.0,0.0,0.0
102400.0,4.955657,5.7437766906287924E-8,102400.0,80.8349609375,63.05763505821904,-107.71591871295507,42.02534637086053,74.1760502905507,67.42959538984708,87.18684936449118,62.33049873592278,82.991452991453,66.26731561213029,64.56614153538385,87.04396632366698,73.53092027802155,62.42977263300781,89.91798576766251,61.889548151528984,77.06349206349206,65.2654867256637,70.20119630233823,87.94896030245746,74.83260071113335,73.2999822914822,84.61673134720317,62.77777777777778,89.9074074074074,67.30038022813687,59.76851851851852,86.1574074074074,14814.0,14528.0,0.0,0.0
102500.0,4.960311,5.7488219034340633E-8,102500.0,80.85268292682926,63.07574565049839,-107.68253968253975,42.03780271707028,74.19100578126238,67.42959538984708,87.20369897767702,62.33049873592278,82.991452991453,66.35566337003172,64.56614153538385,87.04396632366698,73.54734485235437,62.42977263300781,89.93079745483257,61.889548151528984,77.06349206349206,65.36764705882354,70.20119630233823,87.94896030245746,74.84603237426597,73.2999822914822,84.63712791222882,62.77777777777778,89.9074074074074,67.37400530503979,59.76851851851852,86.1574074074074,14914.0,14528.0,0.0,0.0
102600.0,4.964227,5.7530670803454176E-8,102600.0,80.85964912280701,63.10652304955487,-107.69962982548908,42.11348563006632,74.20059252585177,67.49913707335892,87.20026409771616,62.33049873592278,82.991452991453,66.35566337003172,64.56614153538385,87.04396632366698,73.55694943055646,62.49342055793669,89.9343815773183,61.889548151528984,77.06349206349206,65.36764705882354,70.20119630233823,87.94896030245746,74.85559915559486,73.37659471151724,84.62748296149589,62.77777777777778,89.9074074074074,67.37400530503979,59.76851851851852,86.1574074074074,15014.0,14528.0,0.0,0.0
102700.0,4.968233,5.7574098226096885E-8,102700.0,80.8763388510224,63.117592660915946,-107.69881556683585,42.11612142646627,74.20305536275208,67.50035526502771,87.21717761994667,62.33049873592278,82.991452991453,66.35566337003172,64.56614153538385,87.04396632366698,73.5592675669332,62.49765046426826,89.94637862562391,61.889548151528984,77.06349206349206,65.36764705882354,70.20119630233823,87.94896030245746,74.85821146410349,73.37364286344778,84.64872096912583,62.77777777777778,89.9074074074074,67.37400530503979,59.76851851851852,86.1574074074074,15114.0,14528.0,0.0,0.0
102800.0,4.971921,5.76140859723091E-8,102800.0,80.8920233463035,63.13270218345547,-107.68661450623802,42.12604224978639,74.21409009232553,67.50035526502771,87.23224372834943,62.33049873592278,82.991452991453,66.41874302714764,64.56614153538385,87.04396632366698,73.5751539153026,62.49765046426826,89.95602191188952,61.889548151528984,77.06349206349206,65.4692082111437,70.20119630233823,87.94896030245746,74.8642206923928,73.37364286344778,84.66856445709638,62.77777777777778,89.9074074074074,67.39622641509435,59.76851851851852,86.1574074074074,15214.0,14536.0,0.0,0.0
102900.0,4.976301,5.7661576842268295E-8,102900.0,80.89504373177843,63.15737008708234,-107.72400676246838,42.199811831118424,74.22228470589756,67.56532475155343,87.22524287819068,62.33049873592278,82.991452991453,66.41874302714764,64.56614153538385,87.04396632366698,73.58413395686766,62.56466001949171,89.9518726476214,61.889548151528984,77.06349206349206,65.4692082111437,70.20119630233823,87.94896030245746,74.87160087790427,73.43481895375952,84.6590496653649,62.77777777777778,89.9074074074074,67.39622641509435,59.76851851851852,86.1574074074074,15314.0,14536.0,0.0,0.0
103000.0,4.980483,5.770692086468139E-8,103000.0,80.91262135922331,63.173630815605655,-107.69068244242558,42.2087656897616,74.2335767992366,67.56532475155343,87.24233733644023,62.33049873592278,82.991452991453,66.48117232424411,64.56614153538385,87.04396632366698,73.59681811434557,62.56466001949171,89.96488093404393,61.889548151528984,77.06349206349206,65.54498902706656,70.20119630233823,87.94896030245746,74.8814501028918,73.43481895375952,84.6797343926697,62.77777777777778,89.9074074074074,67.4444862627023,59.76851851851852,86.1574074074074,15414.0,14536.0,0.0,0.0
103100.0,4.984284,5.77481338319679E-8,103100.0,80.93113482056256,63.186150555395606,-107.69068244242568,42.208765689761584,74.23625529637155,67.56532475155343,87.26136499224437,62.33049873592278,82.991452991453,66.48117232424411,64.56614153538385,87.04396632366698,73.59902288878804,62.56466001949171,89.98031435514133,61.889548151528984,77.06349206349206,65.54498902706656,70.20119630233823,87.94896030245746,74.88461860243211,73.43481895375952,84.7019138894519,62.77777777777778,89.9074074074074,67.4444862627023,59.76851851851852,86.1574074074074,15514.0,14536.0,0.0,0.0
103200.0,4.988318,5.7791873140053604E-8,103200.0,80.93023255813954,63.20310717344937,-107.7702702702703,42.27384723688842,74.24266979198121,67.62183432549693,87.25139398276531,62.33049873592278,82.991452991453,66.48117232424411,64.56614153538385,87.04396632366698,73.60671503661067,62.62849026277427,89.97032914661706,61.889548151528984,77.06349206349206,65.54498902706656,70.20119630233823,87.94896030245746,74.88970949286472,73.48039645645119,84.69197261978843,62.77777777777778,89.9074074074074,67.4444862627023,59.76851851851852,86.1574074074074,15614.0,14536.0,0.0,0.0
103300.0,4.992909,5.7841651812195767E-8,103300.0,80.94482090997096,63.21502066631564,-107.76862993455767,42.27396697850377,74.24835372695803,67.62183432549693,87.26587856951434,62.33049873592278,82.991452991453,66.50638061771777,64.56614153538385,87.04396632366698,73.60902316546355,62.62849026277427,89.98280573551537,61.889548151528984,77.06349206349206,65.54866934013853,70.20119630233823,87.94896030245746,74.89888739353006,73.48039645645119,84.70821169465562,62.77777777777778,89.9074074074074,67.49249249249249,59.76851851851852,86.1574074074074,15714.0,14536.0,0.0,0.0
103400.0,4.996641,5.788211663564045E-8,103400.0,80.96034816247582,63.22707897418467,-107.69068467137882,42.282095634583264,74.24640411639132,67.63097903931893,87.2809723822622,62.33049873592278,82.991452991453,66.46950092421442,64.56614153538385,87.04396632366698,73.61180292326235,62.63826606875934,89.99248823412181,61.889548151528984,77.06349206349206,65.54866934013853,70.20119630233823,87.94896030245746,74.89204214471738,73.48853522732254,84.72807574620404,62.77777777777778,89.9074074074074,67.41657292838396,59.76851851851852,86.1574074074074,15814.0,14536.0,0.0,0.0
103500.0,5.000397,5.792284168303012E-8,103500.0,80.95652173913044,63.234042324587456,-107.82370307886966,42.32794943820225,74.25031151521657,67.67132107359865,87.27021444175298,62.33049873592278,82.991452991453,66.46950092421442,64.56614153538385,87.04396632366698,73.61719477095218,62.689182136733024,89.97931509997701,61.889548151528984,77.06349206349206,65.54866934013853,70.20119630233823,87.94896030245746,74.89441248570414,73.51372617590488,84.71947718452904,62.77777777777778,89.9074074074074,67.41657292838396,59.76851851851852,86.1574074074074,15914.0,14536.0,0.0,0.0
103600.0,5.004535,5.7967708628210746E-8,103600.0,80.96621621621621,63.234483254558725,-107.87476280834909,42.30667954006845,74.2380062824412,67.67132107359865,87.2813884292615,62.33049873592278,82.991452991453,66.37151817007934,64.56614153538385,87.04396632366698,73.59673451812017,62.689182136733024,89.99036063466805,61.889548151528984,77.06349206349206,65.39440203562341,70.20119630233823,87.94896030245746,74.8905514856575,73.51372617590488,84.73074595902844,62.77777777777778,89.9074074074074,67.37827715355806,59.76851851851852,86.1574074074074,16014.0,14536.0,0.0,0.0
103700.0,5.008761,5.801352972785631E-8,103700.0,80.9787849566056,63.247213152568214,-107.87227315839377,42.32624777053305,74.23178741406224,67.69212208951623,87.29221169024628,62.33049873592278,82.991452991453,66.29813893495486,64.56614153538385,87.04396632366698,73.6004373837918,62.71142239773489,89.99404043336746,61.889548151528984,77.06349206349206,65.39440203562341,70.20119630233823,87.94896030245746,74.87406269707131,73.53223833653678,84.74788464859265,62.77777777777778,89.9074074074074,67.2272047832586,59.76851851851852,86.1574074074074,16114.0,14536.0,0.0,0.0
103800.0,5.012593,5.8055078817738416E-8,103800.0,80.97976878612717,63.26027221848926,-107.95239098377922,42.37975717954706,74.23667219120472,67.73507702182285,87.28622112272333,62.33049873592278,82.991452991453,66.29813893495486,64.56614153538385,87.04396632366698,73.60689844992207,62.76718337608267,89.98350691793165,61.889548151528984,77.06349206349206,65.39440203562341,70.20119630233823,87.94896030245746,74.87731550200775,73.5569592681333,84.74593335155114,62.77777777777778,89.9074074074074,67.2272047832586,59.76851851851852,86.1574074074074,16214.0,14536.0,0.0,0.0
103900.0,5.016646,5.809902413644723E-8,103900.0,80.98075072184793,63.2477293401875,-108.07623460040006,42.335638623829105,74.2094359317364,67.73371843472331,87.28983438246628,62.33049873592278,82.991452991453,66.10356224752113,64.56614153538385,87.04396632366698,73.56541371846744,62.76485019701138,89.99039150792319,61.889548151528984,77.06349206349206,65.0994575045208,70.20119630233823,87.94896030245746,74.86483380865143,73.5569592681333,84.74663908996898,62.77777777777778,89.9074074074074,67.13912719134652,59.76851851851852,86.1574074074074,16314.0,14536.0,0.0,0.0
104000.0,5.020337,5.8139044410652574E-8,104000.0,80.99230769230769,63.258970591180095,-108.10611643330876,42.35390178467283,74.20140302518374,67.7544148008579,87.29978131095218,62.33049873592278,82.991452991453,66.01870529983496,64.56614153538385,87.04396632366698,73.56888190041222,62.78698268816405,89.992536290384,61.889548151528984,77.06349206349206,65.0994575045208,70.20119630233823,87.94896030245746,74.84489489127077,73.57537765008053,84.76348976341804,62.77777777777778,89.9074074074074,66.96428571428571,59.76851851851852,86.1574074074074,16414.0,14536.0,0.0,0.0
104100.0,5.0251,5.819068802106711E-8,104100.0,80.9971181556196,63.28002135220834,-108.18774994737956,42.41886188327755,74.2080467661244,67.80637034371063,87.29657087160705,62.33049873592278,82.991452991453,66.01870529983496,64.56614153538385,87.04396632366698,73.57683372471351,62.848882464138775,89.9862992845182,61.889548151528984,77.06349206349206,65.0994575045208,70.20119630233823,87.94896030245746,74.85018383285481,73.61292003125814,84.76296997332875,62.77777777777778,89.9074074074074,66.96428571428571,59.76851851851852,86.1574074074074,16514.0,14536.0,0.0,0.0
104200.0,5.028884,5.8231716663059254E-8,104200.0,80.99808061420346,63.26672290024631,-108.31141504471331,42.376531532842485,74.17767904548873,67.80637034371063,87.30034658211046,62.33049873592278,82.991452991453,65.8014988119174,64.56614153538385,87.04396632366698,73.53725753169516,62.848882464138775,89.99057435616771,61.889548151528984,77.06349206349206,64.81814908174289,70.20119630233823,87.94896030245746,74.82935316605467,73.61292003125814,84.76629625386643,62.77777777777778,89.9074074074074,66.815144766147,59.76851851851852,86.1574074074074,16614.0,14536.0,0.0,0.0
